ID,Title,Author,GameStyle,Difficulty,ClearRate,Stars,PlayersPlayed,Clears,RoundsPlayed,Flag,Tag,Link
2C5C-0000-03E0-D720,Frightening Feeling (40s),Dυηe,sbu,Super Expert,0.32%,21,63,7,2196,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/2C5C-0000-03E0-D720
B63F-0000-03D8-017B,los olvidados 1,OMAR(OE)mv,sbu,Expert,6.76%,18,53,20,296,MX,---,https://supermariomakerbookmark.nintendo.net/courses/B63F-0000-03D8-017B
0377-0000-03D3-1DEA,Precision,Aiden,sbu,Easy,50.00%,6,14,9,18,US,---,https://supermariomakerbookmark.nintendo.net/courses/0377-0000-03D3-1DEA
F77B-0000-03DD-8D8C,A LATE 1st Auto. DO NOT TOUCH!!!,Phil S 23,sbu,Easy,44.37%,32,79,67,151,US,---,https://supermariomakerbookmark.nintendo.net/courses/F77B-0000-03DD-8D8C
36D0-0000-03CA-C13F,Too High For A Propeller,polysaw,sbu,Normal,6.52%,23,54,6,92,US,---,https://supermariomakerbookmark.nintendo.net/courses/36D0-0000-03CA-C13F
9FED-0000-03E0-2C1E,Mini 20sec precision challenge™♥,rock lee,sbu,Super Expert,0.46%,11,29,2,433,CA,---,https://supermariomakerbookmark.nintendo.net/courses/9FED-0000-03E0-2C1E
CA6E-0000-03DF-77A5,entrenamiento senton cancelado,jaceva,sbu,Normal,25.37%,8,42,34,134,MX,---,https://supermariomakerbookmark.nintendo.net/courses/CA6E-0000-03DF-77A5
B1D8-0000-03B3-C43A,PROCRASTINATION,Blast,sbu,Super Expert,1.15%,24,59,18,1568,CA,Traditional,https://supermariomakerbookmark.nintendo.net/courses/B1D8-0000-03B3-C43A
AD8F-0000-03D0-C972,Tube Time Attack #1,Mars,sbu,Super Expert,0.87%,31,89,19,2178,US,---,https://supermariomakerbookmark.nintendo.net/courses/AD8F-0000-03D0-C972
046A-0000-03E7-4E76,Marios Forbidden Level³,skippy,sbu,Normal,21.82%,5,14,12,55,US,---,https://supermariomakerbookmark.nintendo.net/courses/046A-0000-03E7-4E76
F40C-0000-03E7-3B4C,i can here a sound like h.mmmmmm,ryukahr,sbu,Expert,5.97%,5,12,4,67,US,---,https://supermariomakerbookmark.nintendo.net/courses/F40C-0000-03E7-3B4C
849C-0000-03E5-067A,44 Ground Pound Jumps (TAS)→SMM2,★Tristan★,sbu,Expert,6.12%,5,12,3,49,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/849C-0000-03E5-067A
A807-0000-03DC-1AB0,(Hold Z) Keep Spinning,★Jordαη★,sbu,Easy,34.62%,5,12,9,26,US,---,https://supermariomakerbookmark.nintendo.net/courses/A807-0000-03DC-1AB0
9144-0000-03DB-FCB0,Kaizo Training,Chedder39,sbu,Super Expert,0.96%,5,13,3,314,US,---,https://supermariomakerbookmark.nintendo.net/courses/9144-0000-03DB-FCB0
5268-0000-03D5-F3F4,A troll of fun,Dominic,sbu,Super Expert,0.00%,5,13,0,186,US,---,https://supermariomakerbookmark.nintendo.net/courses/5268-0000-03D5-F3F4
6573-0000-03BC-C9F2,Sorka and the four PINK coins,Dimitri,sbu,Easy,41.18%,5,12,7,17,,---,https://supermariomakerbookmark.nintendo.net/courses/6573-0000-03BC-C9F2
3774-0000-03CD-C2BC,[Thab]&#39;s Thabulous Thabrun,Fred,sbu,Expert,1.28%,24,76,20,1557,US,---,https://supermariomakerbookmark.nintendo.net/courses/3774-0000-03CD-C2BC
DAAB-0000-03EB-262A,¡Speedrun pal grupo Team Maker!,Ricky,sbu,Expert,3.59%,7,19,7,195,US,---,https://supermariomakerbookmark.nintendo.net/courses/DAAB-0000-03EB-262A
F206-0000-03E7-75AF,NSMB Jumptastic Jump Land 3,,sbu,Super Expert,1.38%,9,23,7,508,US,---,https://supermariomakerbookmark.nintendo.net/courses/F206-0000-03E7-75AF
E7CB-0000-03EB-8FCC,Vipers&#39; Airship,Hellviper,sb3,Expert,7.22%,13,16,13,180,US,---,https://supermariomakerbookmark.nintendo.net/courses/E7CB-0000-03EB-8FCC
D09A-0000-03EA-73FF,Ruler of the Skies,Gregory,sb3,Super Expert,2.33%,78,110,72,3090,US,Track,https://supermariomakerbookmark.nintendo.net/courses/D09A-0000-03EA-73FF
A254-0000-03EC-36F9,RISINGS U # TEAM MAKER,Morillon71,sbu,Expert,2.56%,11,24,17,663,MX,---,https://supermariomakerbookmark.nintendo.net/courses/A254-0000-03EC-36F9
8698-0000-03EB-845A,Raid the base,Jordan,sbu,Super Expert,1.74%,11,14,12,688,US,---,https://supermariomakerbookmark.nintendo.net/courses/8698-0000-03EB-845A
54F2-0000-03E7-05E0,The Final Straw [GoodBYE MM!],Clarkness,sb,Super Expert,0.48%,16,23,7,1471,US,---,https://supermariomakerbookmark.nintendo.net/courses/54F2-0000-03E7-05E0
8396-0000-03EA-8916,Youre Dead And Out Of This World,swivvvv,sb3,Expert,2.86%,22,34,13,454,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/8396-0000-03EA-8916
CD86-0000-03EC-9249,Up in The Clouds,Winter,sbu,Expert,7.89%,8,12,9,114,US,---,https://supermariomakerbookmark.nintendo.net/courses/CD86-0000-03EC-9249
1AC9-0000-03E7-7440,Para-Beetle Panic!,Ryan,sbu,Expert,3.39%,16,26,14,413,US,---,https://supermariomakerbookmark.nintendo.net/courses/1AC9-0000-03E7-7440
A1BD-0000-03D9-CC8D,logo&#39;s air base,Jaime,sw,Expert,3.70%,13,21,6,162,US,---,https://supermariomakerbookmark.nintendo.net/courses/A1BD-0000-03D9-CC8D
57D9-0000-03E6-DE34,Thx 4 everything I will miss U,BallzWife,sb3,Expert,3.29%,57,80,25,759,CA,---,https://supermariomakerbookmark.nintendo.net/courses/57D9-0000-03E6-DE34
A375-0000-03E9-EA7A,Ross will die,Riondrius,sbu,Expert,3.00%,31,43,24,799,US,---,https://supermariomakerbookmark.nintendo.net/courses/A375-0000-03E9-EA7A
3D8B-0000-03E6-7387,30sec Bowser precision challenge,rock lee,sbu,Expert,0.00%,10,14,0,79,CA,---,https://supermariomakerbookmark.nintendo.net/courses/3D8B-0000-03E6-7387
24FD-0000-03CD-62C8,2 Wrongs Don&#39;t Make A Right,Markymarc,sw,Easy,36.84%,25,35,21,57,US,---,https://supermariomakerbookmark.nintendo.net/courses/24FD-0000-03CD-62C8
E139-0000-03DD-DFE5,Pequeño TAS #MWS #T~B,Brayn #T⇔B,sb3,Expert,2.41%,17,44,32,1330,MX,---,https://supermariomakerbookmark.nintendo.net/courses/E139-0000-03DD-DFE5
7E71-0000-03E6-7DB5,Non-Lethal Land 2:Tower of Goom,Bethany,sw,Easy,58.33%,12,17,14,24,US,---,https://supermariomakerbookmark.nintendo.net/courses/7E71-0000-03E6-7DB5
065F-0000-03DE-84C7,Saviorself,Groove,sw,Super Expert,0.32%,28,46,11,3488,CA,---,https://supermariomakerbookmark.nintendo.net/courses/065F-0000-03DE-84C7
7723-0000-03C5-44E3,Going... Up?,semiblind,sw,Super Expert,1.29%,59,96,38,2937,US,---,https://supermariomakerbookmark.nintendo.net/courses/7723-0000-03C5-44E3
0145-0000-03E8-9810,mi primer mid air xD,GaticoHB,sw,Normal,11.86%,18,135,125,1054,MX,---,https://supermariomakerbookmark.nintendo.net/courses/0145-0000-03E8-9810
ED0E-0000-03E8-24CD,Excited for SMM3!,Skip!,sb,Super Expert,1.46%,9,13,2,137,US,---,https://supermariomakerbookmark.nintendo.net/courses/ED0E-0000-03E8-24CD
D4DB-0000-03E8-7C4F,No Sufrirás (automatic),Rishar21,sb,Easy,73.33%,22,36,33,45,MX,---,https://supermariomakerbookmark.nintendo.net/courses/D4DB-0000-03E8-7C4F
2A0D-0000-03E7-D4A4,Bullet Box,Grimbro,sb,Super Expert,1.85%,8,12,5,270,CA,---,https://supermariomakerbookmark.nintendo.net/courses/2A0D-0000-03E7-D4A4
944A-0000-03E7-61BE,up the tower,Luke,sb,Expert,8.22%,28,44,24,292,CA,---,https://supermariomakerbookmark.nintendo.net/courses/944A-0000-03E7-61BE
CF52-0000-03E4-361C,Airship Beta,Matt S,sb3,Normal,9.64%,14,21,8,83,US,---,https://supermariomakerbookmark.nintendo.net/courses/CF52-0000-03E4-361C
D69E-0000-03E6-9178,Andross Defeated : Escape Venom!,crashbashr,sb,Expert,1.12%,34,61,18,1606,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/D69E-0000-03E6-9178
2401-0000-03DB-D3CF,A Flag&#39;s Highs and Lows,swivvvv,sbu,Expert,1.38%,34,55,3,217,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/2401-0000-03DB-D3CF
2261-0000-03DA-BA0D,I wore Sandals this Summer LOLjk,Zack,sb3,Super Expert,0.38%,15,25,5,1315,CA,---,https://supermariomakerbookmark.nintendo.net/courses/2261-0000-03DA-BA0D
4773-0000-03DD-01A0,20-Second Airship (v.3),mathgrant,sw,Super Expert,0.66%,20,45,17,2588,US,---,https://supermariomakerbookmark.nintendo.net/courses/4773-0000-03DD-01A0
1C3F-0000-03EA-C54B,Ross will chill,Riondrius,sbu,Expert,3.20%,9,15,9,281,US,---,https://supermariomakerbookmark.nintendo.net/courses/1C3F-0000-03EA-C54B
ADAC-0000-03D0-836B,Meowrio:Slo-Moletion Lag Factory,W.W. Blind,sb,Easy,26.67%,43,70,32,120,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/ADAC-0000-03D0-836B
C742-0000-03E7-20B0,A fun time with Wrigglers Mario,Newt82 ★2★,sb3,Normal,19.77%,32,53,34,172,US,---,https://supermariomakerbookmark.nintendo.net/courses/C742-0000-03E7-20B0
B406-0000-03EC-3DCD,Thank You Very Much Wii U,Boris,sb,Super Expert,0.35%,7,14,2,566,MX,Traditional,https://supermariomakerbookmark.nintendo.net/courses/B406-0000-03EC-3DCD
04FC-0000-03EB-3363,Jesury 2.0 #TJ,Morillon71,sw,Super Expert,1.34%,7,14,6,449,MX,---,https://supermariomakerbookmark.nintendo.net/courses/04FC-0000-03EB-3363
8774-0000-03E8-54B9,The Tower,Colo(u)r,sb,Super Expert,0.75%,21,40,12,1607,US,---,https://supermariomakerbookmark.nintendo.net/courses/8774-0000-03E8-54B9
2890-0000-03E8-513F,Escape Übershredder,Morpheus,sb3,Expert,2.62%,7,11,5,191,US,---,https://supermariomakerbookmark.nintendo.net/courses/2890-0000-03E8-513F
5C80-0000-03E7-CCD8,chess_wc,SR|Dan,sw,Expert,1.96%,14,42,25,1275,CA,---,https://supermariomakerbookmark.nintendo.net/courses/5C80-0000-03E7-CCD8
892D-0000-03DE-65AD,Airship Escape,nerdalert,sb3,Expert,4.17%,7,12,4,96,US,---,https://supermariomakerbookmark.nintendo.net/courses/892D-0000-03DE-65AD
426D-0000-03CD-D900,One Track Mind,W.W. Blind,sb,Expert,7.30%,28,48,17,233,US,---,https://supermariomakerbookmark.nintendo.net/courses/426D-0000-03CD-D900
1851-0000-03E4-7797,Easy Extravaganza,CRFraud,sw,Normal,12.93%,19,68,53,410,US,---,https://supermariomakerbookmark.nintendo.net/courses/1851-0000-03E4-7797
A46F-0000-03E7-3F9A,World 18-4 The Cloud,Jσsнυα,sw,Easy,50.00%,12,19,13,26,US,---,https://supermariomakerbookmark.nintendo.net/courses/A46F-0000-03E7-3F9A
DCF6-0000-03E4-BCF9,Falco: Bird of Prey,crashbashr,sb,Expert,2.57%,34,55,26,1012,US,Costume,https://supermariomakerbookmark.nintendo.net/courses/DCF6-0000-03E4-BCF9
3724-0000-03DE-2EF3,Vertical Horizon,ScottieFox,sw,Super Expert,2.03%,37,96,56,2763,US,---,https://supermariomakerbookmark.nintendo.net/courses/3724-0000-03DE-2EF3
AA39-0000-03E7-0420,deep sea dive - limited O²,gecko,sb,Super Expert,0.90%,20,37,10,1113,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/AA39-0000-03E7-0420
0E06-0000-03C9-5E74,Prengkise Peak,He Honey,sw,Super Expert,0.15%,55,90,1,648,US,---,https://supermariomakerbookmark.nintendo.net/courses/0E06-0000-03C9-5E74
4349-0000-03EA-F2EF,NoToxic Frustration :Firts Kaizo,NoToxic★,sw,Super Expert,0.10%,8,36,3,2941,MX,---,https://supermariomakerbookmark.nintendo.net/courses/4349-0000-03EA-F2EF
D000-0000-03D8-6A56,DeeDee&#39;s World: Sky Climb-3,Kevin,sw,Easy,57.14%,8,13,12,21,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/D000-0000-03D8-6A56
7161-0000-03E3-FCF9,Heart of Clarkness,Clarkness,sw,Super Expert,0.85%,27,45,19,2242,US,---,https://supermariomakerbookmark.nintendo.net/courses/7161-0000-03E3-FCF9
EC64-0000-03DD-3325,Anutha TWIN VS JULEZ Race Level,chess_w_c,sw,Expert,4.26%,27,46,20,470,US,---,https://supermariomakerbookmark.nintendo.net/courses/EC64-0000-03DD-3325
A4F8-0000-03DA-5CCF,New Heights,CooZShawn,sw,Super Expert,0.97%,47,88,39,4007,US,---,https://supermariomakerbookmark.nintendo.net/courses/A4F8-0000-03DA-5CCF
58E9-0000-03E3-D8EC,Don&#39;t Make It Look Hard Finn! ♥,ληġэł,sw,Super Expert,0.65%,14,24,1,155,US,---,https://supermariomakerbookmark.nintendo.net/courses/58E9-0000-03E3-D8EC
857B-0000-03DF-3BC7,High Up in the Sky :),swivvvv,sb3,Super Expert,0.95%,14,24,3,315,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/857B-0000-03DF-3BC7
4214-0000-03E1-9CE5,¡¡Speedrun 50sec.!!,Fred,sbu,Expert,1.35%,23,46,11,815,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/4214-0000-03E1-9CE5
803C-0000-03D0-D3BE,war is heck - a real rats tail,gecko,sb,Expert,3.80%,29,49,24,632,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/803C-0000-03D0-D3BE
6947-0000-03EB-4430,Ride a wave in the briny sea,Riyria,sbu,Expert,4.00%,6,10,2,50,US,---,https://supermariomakerbookmark.nintendo.net/courses/6947-0000-03EB-4430
806E-0000-03E8-DA94,[2YDG] Gone in 88 Seconds,AngryLuigi,sb3,Super Expert,1.29%,15,31,13,1005,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/806E-0000-03E8-DA94
6D98-0000-03E8-B6BF,Counting Crows-Nests,Rob,sw,Normal,19.15%,6,11,9,47,US,---,https://supermariomakerbookmark.nintendo.net/courses/6D98-0000-03E8-B6BF
5718-0000-03E4-D5E1,Bowser&#39;s Armada,Boh!!,sw,Expert,6.23%,39,69,19,305,US,---,https://supermariomakerbookmark.nintendo.net/courses/5718-0000-03E4-D5E1
9A28-0000-03DD-8368,Perilous Precision Platforming,Lloyd,sb3,Super Expert,0.28%,6,10,1,358,US,---,https://supermariomakerbookmark.nintendo.net/courses/9A28-0000-03DD-8368
2F9D-0000-0383-2D8D,6 Rising Shell Jumps,DJ,sw,Expert,1.68%,18,36,15,891,US,---,https://supermariomakerbookmark.nintendo.net/courses/2F9D-0000-0383-2D8D
866B-0000-03D1-B2EF,Test your might 20sec,Waffles,sw,Super Expert,0.95%,28,60,25,2627,MX,---,https://supermariomakerbookmark.nintendo.net/courses/866B-0000-03D1-B2EF
3C5C-0000-03D4-7A77,What an Ultra Star?,Lilith,sw,Super Expert,0.85%,25,63,21,2478,US,---,https://supermariomakerbookmark.nintendo.net/courses/3C5C-0000-03D4-7A77
F834-0000-03E0-46CC,Platform Predicament,Ruby,sb3,Expert,9.96%,35,61,25,251,CA,---,https://supermariomakerbookmark.nintendo.net/courses/F834-0000-03E0-46CC
8054-0000-03E7-57AC,1-5 Complex Simplicity - Raid,Devann,sb,Normal,35.00%,23,41,35,100,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/8054-0000-03E7-57AC
E210-0000-03E7-986F,two,SR|Dan,sw,Expert,1.05%,10,21,5,475,CA,---,https://supermariomakerbookmark.nintendo.net/courses/E210-0000-03E7-986F
088C-0000-03E7-697F,anutha arship level,chess_w_c,sb,Expert,2.55%,10,28,11,431,US,---,https://supermariomakerbookmark.nintendo.net/courses/088C-0000-03E7-697F
4543-0000-03BC-F1B9,lvl 4 superjbizzle sunday twitch,chess_w_c,sb,Expert,1.13%,17,31,4,354,US,---,https://supermariomakerbookmark.nintendo.net/courses/4543-0000-03BC-F1B9
B562-0000-03D9-9284,FEE-FI-FO-FUM!,swivvvv,sb,Super Expert,3.04%,45,77,14,460,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/B562-0000-03D9-9284
9C8F-0000-03E8-F048,Untitled,ληġэł,sw,Super Expert,0.00%,7,12,0,86,US,---,https://supermariomakerbookmark.nintendo.net/courses/9C8F-0000-03E8-F048
48C6-0000-03DE-4AD8,GMA-Red Turtle Shell Blitz,Aimhigh,sbu,Expert,4.42%,14,28,15,339,CA,---,https://supermariomakerbookmark.nintendo.net/courses/48C6-0000-03DE-4AD8
92BA-0000-03B3-DE09,Pillar Power!,DrFlopper,sw,Expert,3.45%,7,13,6,174,US,---,https://supermariomakerbookmark.nintendo.net/courses/92BA-0000-03B3-DE09
E004-0000-03E2-06A7,The Excitebike Spikeamania !,Newt82 ★2★,sb,Easy,39.29%,29,53,33,84,US,---,https://supermariomakerbookmark.nintendo.net/courses/E004-0000-03E2-06A7
5097-0000-03E7-C6FD,R.O.B.&#39;s Consistent Speedjumps,crashbashr,sb,Super Expert,1.14%,26,69,26,2288,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/5097-0000-03E7-C6FD
3CAB-0000-03E5-5E0A,Airship Delta,Matt S,sb3,Expert,7.30%,15,27,10,137,US,---,https://supermariomakerbookmark.nintendo.net/courses/3CAB-0000-03E5-5E0A
5A8B-0000-03EA-20F1,SMM2 is coming on June 28th,Laeticia,sb,Normal,7.75%,19,34,10,129,CA,---,https://supermariomakerbookmark.nintendo.net/courses/5A8B-0000-03EA-20F1
2E6D-0000-03EB-80E2,Ten Seconds or DEATH !,Newt82 ★2★,sbu,Easy,47.92%,16,29,23,48,US,---,https://supermariomakerbookmark.nintendo.net/courses/2E6D-0000-03EB-80E2
8751-0000-03E7-74EC,20 Seconds of APS,TwinIcarus,sw,Expert,2.60%,12,23,12,461,US,---,https://supermariomakerbookmark.nintendo.net/courses/8751-0000-03E7-74EC
23DD-0000-03E5-D0DD,Sailin&#39; the Stormy Seas,Renée,sb3,Normal,22.97%,39,82,48,209,US,---,https://supermariomakerbookmark.nintendo.net/courses/23DD-0000-03E5-D0DD
E1D5-0000-03DC-58E6,Sky Boat,ScottieFox,sb3,Super Expert,0.58%,13,28,6,1034,US,---,https://supermariomakerbookmark.nintendo.net/courses/E1D5-0000-03DC-58E6
9C9A-0000-03EB-1307,The Fall of the aurShip,Aurateur,sw,Super Expert,0.18%,27,62,8,4525,US,---,https://supermariomakerbookmark.nintendo.net/courses/9C9A-0000-03EB-1307
F139-0000-03DD-64A8,The Crusher,theGRIMES,sb3,Super Expert,0.99%,18,42,21,2125,US,---,https://supermariomakerbookmark.nintendo.net/courses/F139-0000-03DD-64A8
BFDD-0000-03D2-12D2,The Speed Run Mini Vol 6 !,Newt82 ★2★,sb,Easy,29.66%,41,77,43,145,US,---,https://supermariomakerbookmark.nintendo.net/courses/BFDD-0000-03D2-12D2
1CC5-0000-03E4-7941,Rocky Wrench Onslaught,Yosef,sb3,Expert,8.93%,14,27,10,112,US,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/1CC5-0000-03E4-7941
6475-0000-03E0-7CC3,Fireball Fortress (20 Sec),J.Z.G.,sb3,Normal,13.22%,28,64,39,295,US,---,https://supermariomakerbookmark.nintendo.net/courses/6475-0000-03E0-7CC3
1CCB-0000-03A8-F48B,holey moley,Butcher,sb3,Expert,2.81%,14,29,13,462,US,---,https://supermariomakerbookmark.nintendo.net/courses/1CCB-0000-03A8-F48B
E298-0000-03D8-6B21,kaiju sky fortress: charity race,gecko,sb,Super Expert,1.20%,19,36,8,668,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/E298-0000-03D8-6B21
F27F-0000-03E4-6CE1,Mario in the Himalayas,Boris,sw,Super Expert,0.14%,24,60,5,3561,MX,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/F27F-0000-03E4-6CE1
396E-0000-03CE-A852,4King Rising Midairs.® 4 Ur Fun!,Derek_SMM,sw,Expert,0.89%,48,98,31,3481,MX,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/396E-0000-03CE-A852
D47F-0000-03DF-4062,Bay 4: Shuttle Launch Is Go,swivvvv,sw,Normal,3.90%,21,40,6,154,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/D47F-0000-03DF-4062
F54B-0000-03DB-99CA,UN POCO DE PRECISIÓN,Morillon71,sbu,Super Expert,0.85%,21,45,17,2010,MX,---,https://supermariomakerbookmark.nintendo.net/courses/F54B-0000-03DB-99CA
793C-0000-03CB-B275,Λ-Zone,Diddle,sw,Super Expert,0.15%,37,68,1,682,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/793C-0000-03CB-B275
53B3-0000-03E2-F79F,Enanito Kaizo,Rishar21,sw,Expert,0.50%,27,78,31,6230,MX,---,https://supermariomakerbookmark.nintendo.net/courses/53B3-0000-03E2-F79F
7B7A-0000-03D9-3F34,Blue Chocobo,Aona,sbu,Super Expert,0.98%,39,79,12,1223,US,---,https://supermariomakerbookmark.nintendo.net/courses/7B7A-0000-03D9-3F34
696C-0000-03E0-0612,Speedrun Challenge #1,thottbot,sbu,Super Expert,1.26%,17,38,16,1273,US,---,https://supermariomakerbookmark.nintendo.net/courses/696C-0000-03E0-0612
4C29-0000-03DA-81C0,Gravity Is Merely A Suggestion,W.W. Blind,sw,Expert,6.52%,29,55,9,138,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/4C29-0000-03DA-81C0
BB67-0000-03EB-7919,gran barco-castillo de bowser,chino,sb3,Normal,17.39%,18,35,20,115,US,---,https://supermariomakerbookmark.nintendo.net/courses/BB67-0000-03EB-7919
4280-0000-03E7-57DC,3-5 Complex Simplicity - Convoy,Devann,sw,Expert,13.01%,12,24,19,146,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/4280-0000-03E7-57DC
5B1A-0000-03D9-5B86,Track Block Trip,Waluigi A+,sb3,Normal,10.29%,6,12,7,68,US,---,https://supermariomakerbookmark.nintendo.net/courses/5B1A-0000-03D9-5B86
728A-0000-03DA-CD38,Tribute to Wingy Manone,Liverwurst,sb3,Expert,2.30%,49,107,26,1132,US,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/728A-0000-03DA-CD38
112A-0000-03D1-C4A7,mech mario2 attack of the drones,christian,sb3,Expert,6.10%,37,69,13,213,US,---,https://supermariomakerbookmark.nintendo.net/courses/112A-0000-03D1-C4A7
A1C9-0000-03E9-35F3,Maritime Military,Vanessa,sw,Normal,29.53%,25,54,44,149,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/A1C9-0000-03E9-35F3
5E40-0000-03E7-3785,sea sick precision,swadler,sb3,Super Expert,0.86%,13,25,3,350,US,---,https://supermariomakerbookmark.nintendo.net/courses/5E40-0000-03E7-3785
54F2-0000-03E7-05E0,The Final Straw [GoodBYE MM!],Clarkness,sb,Super Expert,0.48%,16,23,7,1471,US,---,https://supermariomakerbookmark.nintendo.net/courses/54F2-0000-03E7-05E0
ED0E-0000-03E8-24CD,Excited for SMM3!,Skip!,sb,Super Expert,1.46%,9,13,2,137,US,---,https://supermariomakerbookmark.nintendo.net/courses/ED0E-0000-03E8-24CD
D4DB-0000-03E8-7C4F,No Sufrirás (automatic),Rishar21,sb,Easy,73.33%,22,36,33,45,MX,---,https://supermariomakerbookmark.nintendo.net/courses/D4DB-0000-03E8-7C4F
2A0D-0000-03E7-D4A4,Bullet Box,Grimbro,sb,Super Expert,1.85%,8,12,5,270,CA,---,https://supermariomakerbookmark.nintendo.net/courses/2A0D-0000-03E7-D4A4
944A-0000-03E7-61BE,up the tower,Luke,sb,Expert,8.22%,28,44,24,292,CA,---,https://supermariomakerbookmark.nintendo.net/courses/944A-0000-03E7-61BE
D69E-0000-03E6-9178,Andross Defeated : Escape Venom!,crashbashr,sb,Expert,1.12%,34,61,18,1606,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/D69E-0000-03E6-9178
ADAC-0000-03D0-836B,Meowrio:Slo-Moletion Lag Factory,W.W. Blind,sb,Easy,26.67%,43,70,32,120,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/ADAC-0000-03D0-836B
B406-0000-03EC-3DCD,Thank You Very Much Wii U,Boris,sb,Super Expert,0.35%,7,14,2,566,MX,Traditional,https://supermariomakerbookmark.nintendo.net/courses/B406-0000-03EC-3DCD
8774-0000-03E8-54B9,The Tower,Colo(u)r,sb,Super Expert,0.75%,21,40,12,1607,US,---,https://supermariomakerbookmark.nintendo.net/courses/8774-0000-03E8-54B9
426D-0000-03CD-D900,One Track Mind,W.W. Blind,sb,Expert,7.30%,28,48,17,233,US,---,https://supermariomakerbookmark.nintendo.net/courses/426D-0000-03CD-D900
DCF6-0000-03E4-BCF9,Falco: Bird of Prey,crashbashr,sb,Expert,2.57%,34,55,26,1012,US,Costume,https://supermariomakerbookmark.nintendo.net/courses/DCF6-0000-03E4-BCF9
AA39-0000-03E7-0420,deep sea dive - limited O²,gecko,sb,Super Expert,0.90%,20,37,10,1113,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/AA39-0000-03E7-0420
803C-0000-03D0-D3BE,war is heck - a real rats tail,gecko,sb,Expert,3.80%,29,49,24,632,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/803C-0000-03D0-D3BE
8054-0000-03E7-57AC,1-5 Complex Simplicity - Raid,Devann,sb,Normal,35.00%,23,41,35,100,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/8054-0000-03E7-57AC
088C-0000-03E7-697F,anutha arship level,chess_w_c,sb,Expert,2.55%,10,28,11,431,US,---,https://supermariomakerbookmark.nintendo.net/courses/088C-0000-03E7-697F
